season,team,player,round_label,round_num,is_finals,opponent_code,DI,KI,MK,HB,GL,BH,HO,TK,RB,I5,CL,CG,FF,FA,CP,UP,CM,MI,OP,GA
2024,Adelaide,"Soligo, Jake",R5,5.0,False,ME,10.0,2.0,17.0,,,,8.0,1.0,6.0,6.0,3.0,3.0,1.0,,14.0,,,1.0,,83.0
2024,Adelaide,"Walker, Taylor",R5,5.0,False,ME,11.0,10.0,4.0,1.0,2.0,1.0,,,1.0,2.0,1.0,,,,8.0,2.0,4.0,1.0,,91.0
2024,Adelaide,"Worrell, Josh",R5,5.0,False,ME,14.0,5.0,5.0,,,,1.0,3.0,3.0,,1.0,3.0,1.0,,11.0,,,6.0,,76.0
2024,Adelaide,"Berry, Sam",R6,6.0,False,CA,4.0,,5.0,1.0,,,2.0,,,1.0,,,,,6.0,,,,,21.0
2024,Adelaide,"Butts, Jordon",R6,6.0,False,CA,2.0,3.0,9.0,,,,3.0,,,,2.0,1.0,,,7.0,1.0,,3.0,,89.0
2024,Adelaide,"Cook, Brayden",R6,6.0,False,CA,5.0,1.0,4.0,1.0,,,,,3.0,1.0,1.0,,,,8.0,,1.0,2.0,,69.0
2024,Adelaide,"Crouch, Matt",R6,6.0,False,CA,10.0,5.0,17.0,,,,3.0,,4.0,6.0,6.0,1.0,2.0,,19.0,1.0,,,,67.0
2024,Adelaide,"Dawson, Jordan",R6,6.0,False,CA,9.0,2.0,3.0,1.0,,,5.0,2.0,3.0,2.0,3.0,1.0,2.0,,10.0,,1.0,1.0,,88.0
2024,Adelaide,"Fogarty, Darcy",R6,6.0,False,CA,2.0,2.0,4.0,,,,2.0,,,,4.0,,3.0,,3.0,,,,,82.0
2024,Adelaide,"Gollant, Lachlan",R6,6.0,False,CA,4.0,,1.0,1.0,,4.0,2.0,,1.0,1.0,,1.0,,,,,,1.0,,52.0
2024,Adelaide,"Hamill, Will",R6,6.0,False,CA,8.0,2.0,2.0,,,,1.0,3.0,1.0,,3.0,1.0,1.0,,7.0,,,1.0,,73.0
2024,Adelaide,"Hinge, Mitch",R6,6.0,False,CA,14.0,4.0,12.0,,,,3.0,5.0,2.0,2.0,2.0,1.0,1.0,,10.0,,,1.0,,87.0
2024,Adelaide,"Jones, Chayce",R6,6.0,False,CA,8.0,2.0,12.0,,,,6.0,2.0,2.0,2.0,1.0,1.0,,,13.0,,,,,80.0
2024,Adelaide,"Keane, Mark",R6,6.0,False,CA,11.0,4.0,3.0,,,,,5.0,,,2.0,1.0,2.0,,6.0,1.0,,8.0,,95.0
2024,Adelaide,"Keays, Ben",R6,6.0,False,CA,13.0,10.0,7.0,3.0,1.0,,1.0,,4.0,1.0,4.0,,2.0,,17.0,,3.0,,,87.0
2024,Adelaide,"Laird, Rory",R6,6.0,False,CA,8.0,2.0,14.0,,,,5.0,4.0,3.0,3.0,4.0,,1.0,,16.0,,,,,68.0
2024,Adelaide,"McHenry, Ned",R6,6.0,False,CA,7.0,4.0,1.0,,1.0,,4.0,2.0,1.0,,2.0,1.0,,,6.0,,1.0,,,81.0
2024,Adelaide,"Michalanney, Max",R6,6.0,False,CA,5.0,3.0,4.0,,,,4.0,3.0,1.0,,,1.0,,,6.0,,,2.0,,83.0
2024,Adelaide,"Nankervis, Luke",R6,6.0,False,CA,9.0,8.0,9.0,,,,1.0,1.0,2.0,,1.0,,,,14.0,,,2.0,,68.0
2024,Adelaide,"OBrien, Reilly",R6,6.0,False,CA,3.0,3.0,8.0,,,38.0,5.0,1.0,1.0,4.0,5.0,1.0,2.0,,6.0,1.0,,3.0,,90.0
2024,Adelaide,"Rachele, Josh",R6,6.0,False,CA,11.0,4.0,4.0,2.0,,,,,5.0,3.0,2.0,2.0,,,9.0,,,1.0,,86.0
2024,Adelaide,"Rankine, Izak",R6,6.0,False,CA,17.0,6.0,6.0,3.0,1.0,,2.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,12.0,1.0,6.0,,2.0,92.0
2024,Adelaide,"Smith, Brodie",R6,6.0,False,CA,10.0,4.0,9.0,,1.0,,,1.0,4.0,,3.0,2.0,1.0,,14.0,,,2.0,,86.0
2024,Adelaide,"Soligo, Jake",R6,6.0,False,CA,9.0,1.0,18.0,,,,3.0,1.0,4.0,6.0,5.0,4.0,3.0,2.0,14.0,,,2.0,2.0,81.0
2024,Adelaide,"Walker, Taylor",R6,6.0,False,CA,12.0,10.0,2.0,4.0,,1.0,1.0,,4.0,,2.0,1.0,,,12.0,,6.0,2.0,,87.0
2024,Adelaide,"Worrell, Josh",R6,6.0,False,CA,8.0,5.0,4.0,,,,,6.0,,,2.0,,,,5.0,1.0,,7.0,,87.0
2024,Adelaide,"Berry, Sam",R7,7.0,False,ES,4.0,1.0,5.0,,,,1.0,,2.0,3.0,,2.0,,,4.0,,,,1.0,31.0
2024,Adelaide,"Borlase, James",R7,7.0,False,ES,6.0,4.0,8.0,,,,1.0,4.0,,,1.0,,,,11.0,,,9.0,,100.0
2024,Adelaide,"Cook, Brayden",R7,7.0,False,ES,1.0,1.0,5.0,,,,3.0,1.0,,1.0,,,,,3.0,,,3.0,,75.0
2024,Adelaide,"Dawson, Jordan",R7,7.0,False,ES,22.0,7.0,9.0,2.0,,,9.0,3.0,8.0,3.0,3.0,2.0,,1.0,16.0,2.0,,1.0,,89.0
2024,Adelaide,"Fogarty, Darcy",R7,7.0,False,ES,8.0,5.0,1.0,1.0,2.0,,3.0,,3.0,1.0,1.0,1.0,,,4.0,2.0,1.0,2.0,,83.0
2024,Adelaide,"Gollant, Lachlan",R7,7.0,False,ES,5.0,2.0,2.0,,,3.0,1.0,,1.0,,2.0,,1.0,,6.0,,,,,69.0
2024,Adelaide,"Hamill, Will",R7,7.0,False,ES,6.0,1.0,4.0,,,,2.0,3.0,,,3.0,1.0,1.0,,3.0,1.0,,1.0,,68.0
2024,Adelaide,"Hinge, Mitch",R7,7.0,False,ES,19.0,4.0,7.0,,,,5.0,6.0,4.0,,5.0,1.0,1.0,,14.0,,,5.0,1.0,87.0
2024,Adelaide,"Jones, Chayce",R7,7.0,False,ES,9.0,6.0,9.0,1.0,,,,1.0,3.0,3.0,5.0,1.0,1.0,,13.0,,1.0,1.0,,80.0
2024,Adelaide,"Keane, Mark",R7,7.0,False,ES,10.0,2.0,7.0,,,,1.0,4.0,,,5.0,1.0,2.0,,9.0,,,7.0,,93.0
2024,Adelaide,"Keays, Ben",R7,7.0,False,ES,8.0,3.0,3.0,2.0,,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,5.0,,1.0,2.0,,89.0
2024,Adelaide,"Laird, Rory",R7,7.0,False,ES,8.0,4.0,15.0,,1.0,,4.0,1.0,3.0,2.0,2.0,,,,16.0,,,,,76.0
2024,Adelaide,"McHenry, Ned",R7,7.0,False,ES,5.0,1.0,4.0,1.0,,,2.0,,,1.0,3.0,2.0,2.0,,4.0,,,1.0,,74.0
2024,Adelaide,"Michalanney, Max",R7,7.0,False,ES,10.0,2.0,7.0,,,,,3.0,,,3.0,2.0,,,15.0,,,,,82.0
2024,Adelaide,"Nankervis, Luke",R7,7.0,False,ES,9.0,7.0,8.0,,,,4.0,2.0,2.0,,5.0,,3.0,,14.0,,,2.0,,76.0
2024,Adelaide,"OBrien, Reilly",R7,7.0,False,ES,5.0,2.0,6.0,,,38.0,5.0,1.0,,5.0,8.0,1.0,3.0,,5.0,,,8.0,,90.0
2024,Adelaide,"Rachele, Josh",R7,7.0,False,ES,13.0,6.0,7.0,1.0,1.0,,1.0,3.0,4.0,4.0,6.0,,,,14.0,,1.0,,,88.0
2024,Adelaide,"Rankine, Izak",R7,7.0,False,ES,8.0,2.0,4.0,1.0,,,6.0,,2.0,5.0,3.0,,2.0,,4.0,,,,4.0,81.0
2024,Adelaide,"Sholl, Lachlan",R7,7.0,False,ES,7.0,4.0,2.0,,,,1.0,1.0,1.0,2.0,1.0,,,,6.0,,,,,33.0
2024,Adelaide,"Smith, Brodie",R7,7.0,False,ES,16.0,2.0,6.0,,,,1.0,6.0,3.0,,7.0,,1.0,,11.0,,,4.0,,79.0
2024,Adelaide,"Soligo, Jake",R7,7.0,False,ES,17.0,3.0,14.0,1.0,,,3.0,1.0,2.0,10.0,7.0,1.0,3.0,,18.0,,,1.0,,78.0
2024,Adelaide,"Walker, Taylor",R7,7.0,False,ES,8.0,4.0,4.0,1.0,,5.0,6.0,,3.0,1.0,2.0,1.0,,,5.0,1.0,,,,90.0
2024,Adelaide,"Worrell, Josh",R7,7.0,False,ES,13.0,4.0,8.0,,,,2.0,11.0,,,2.0,1.0,1.0,,11.0,,,12.0,,91.0
2024,Adelaide,"Borlase, James",R8,8.0,False,NM,6.0,5.0,6.0,,,,,2.0,1.0,,1.0,,,,6.0,1.0,,4.0,,97.0
2024,Adelaide,"Cook, Brayden",R8,8.0,False,NM,10.0,5.0,5.0,3.0,1.0,,4.0,1.0,1.0,,1.0,2.0,,,9.0,1.0,3.0,,,75.0
2024,Adelaide,"Crouch, Matt",R8,8.0,False,NM,6.0,4.0,18.0,,,,6.0,1.0,3.0,8.0,4.0,1.0,3.0,,11.0,,,1.0,,72.0
2024,Adelaide,"Dawson, Jordan",R8,8.0,False,NM,24.0,9.0,3.0,1.0,1.0,,4.0,2.0,12.0,3.0,6.0,,2.0,2.0,18.0,4.0,,1.0,,73.0
2024,Adelaide,"Fogarty, Darcy",R8,8.0,False,NM,7.0,6.0,6.0,1.0,,,2.0,,2.0,,,,,,7.0,2.0,1.0,1.0,,80.0
2024,Adelaide,"Hamill, Will",R8,8.0,False,NM,5.0,2.0,2.0,,,,1.0,1.0,,,,,,,6.0,,,,,83.0
2024,Adelaide,"Himmelberg, Elliott",R8,8.0,False,NM,8.0,5.0,7.0,2.0,1.0,6.0,2.0,,3.0,1.0,3.0,3.0,2.0,,7.0,3.0,2.0,1.0,,84.0
2024,Adelaide,"Hinge, Mitch",R8,8.0,False,NM,10.0,4.0,6.0,,,,1.0,2.0,1.0,,2.0,1.0,1.0,,11.0,,,1.0,,83.0
2024,Adelaide,"Jones, Chayce",R8,8.0,False,NM,8.0,2.0,3.0,1.0,,,2.0,1.0,2.0,2.0,2.0,,,,8.0,,1.0,2.0,,93.0
2024,Adelaide,"Keane, Mark",R8,8.0,False,NM,12.0,10.0,2.0,,1.0,,1.0,3.0,,,5.0,,1.0,,10.0,3.0,1.0,3.0,,91.0
2024,Adelaide,"Keays, Ben",R8,8.0,False,NM,8.0,5.0,12.0,2.0,1.0,,3.0,,1.0,3.0,1.0,,,,11.0,,4.0,1.0,,83.0
2024,Adelaide,"Laird, Rory",R8,8.0,False,NM,13.0,3.0,21.0,1.0,1.0,,6.0,,7.0,13.0,1.0,3.0,1.0,3.0,17.0,,,3.0,,73.0
2024,Adelaide,"McHenry, Ned",R8,8.0,False,NM,6.0,2.0,4.0,1.0,,,2.0,2.0,,,,,,,4.0,1.0,,1.0,,58.0
2024,Adelaide,"Michalanney, Max",R8,8.0,False,NM,6.0,4.0,7.0,,,,3.0,2.0,1.0,,,1.0,,,7.0,1.0,,4.0,,81.0
2024,Adelaide,"Nankervis, Luke",R8,8.0,False,NM,11.0,5.0,4.0,,1.0,,1.0,3.0,3.0,,1.0,,,,12.0,,1.0,2.0,,81.0
2024,Adelaide,"OBrien, Reilly",R8,8.0,False,NM,7.0,4.0,7.0,,,37.0,5.0,1.0,,2.0,7.0,1.0,3.0,,9.0,1.0,1.0,4.0,,82.0
2024,Adelaide,"Pedlar, Luke",R8,8.0,False,NM,1.0,1.0,,1.0,,,1.0,,,,,,,,1.0,,1.0,,,8.0
2024,Adelaide,"Rachele, Josh",R8,8.0,False,NM,12.0,8.0,10.0,,1.0,,,,4.0,3.0,2.0,,2.0,,17.0,,1.0,1.0,1.0,86.0
2024,Adelaide,"Rankine, Izak",R8,8.0,False,NM,12.0,5.0,5.0,4.0,1.0,,2.0,,3.0,6.0,1.0,,,1.0,10.0,,3.0,1.0,1.0,84.0
2024,Adelaide,"Sholl, Lachlan",R8,8.0,False,NM,18.0,5.0,11.0,1.0,1.0,,2.0,1.0,3.0,,2.0,,,,21.0,,,,1.0,91.0
2024,Adelaide,"Soligo, Jake",R8,8.0,False,NM,15.0,5.0,8.0,,1.0,,6.0,,7.0,2.0,4.0,2.0,2.0,,17.0,,1.0,1.0,,77.0
